dataset,run,method,accuracy,inference_time,avg_work_units,speedup,accuracy_drop,energy_reduction,worst_case_latency,lazy_rf_threshold,lazy_gbm_threshold
Higgs,3,Cascade RF (Two-Stage),0.722675,0.08421826362609863,91.2675,0.7463770782788892,0.0,0.08732499999999999,0.06285858154296875,0.9,
Higgs,3,LazyRF,0.721475,1.0342051982879639,39.98175,0.06077960316485126,0.0011999999999999789,0.6001825000000001,0.06285858154296875,0.95,
Higgs,3,Baseline C - QuickScorer,0.722675,281.6294574737549,100.0,0.00022319604670199158,0.0,0.0,0.06285858154296875,,
Higgs,3,Baseline D - Full BranchyNet,0.7302,0.0016438961029052734,3.0,1.0,0.0,0.0,0.0016438961029052734,,
Higgs,3,Baseline D - Early Exit BranchyNet,0.73005,0.0021300315856933594,2.524025,0.7717707633758675,0.00014999999999998348,0.15865833333333335,0.0016438961029052734,,
Higgs,3,Full GBM,0.712475,0.04490804672241211,100.0,1.0,0.0,0.0,0.04490804672241211,,
Higgs,3,LazyGBM,0.712475,0.15151524543762207,75.805225,0.29639292463741207,0.0,0.24194775000000002,0.04490804672241211,,3.0
Credit Card,3,Baseline A - Full RF,0.99955,0.02669525146484375,100.0,1.0,0.0,0.0,0.02669525146484375,,
Credit Card,3,Baseline B - Fixed Cascade,0.99955,0.20707082748413086,10.09225,0.12891845649715952,0.0,0.8990775,0.02669525146484375,,
Credit Card,3,Cascade RF (Two-Stage),0.99955,0.04616904258728027,10.115,0.5782067370008314,0.0,0.89885,0.02669525146484375,0.9,
Credit Card,3,LazyRF,0.99955,0.19092273712158203,10.02075,0.13982227505906683,0.0,0.8997925,0.02669525146484375,0.95,
Credit Card,3,Baseline C - QuickScorer,0.99955,273.9635112285614,100.0,9.744090132708411e-05,0.0,0.0,0.02669525146484375,,
Credit Card,3,Baseline D - Full BranchyNet,0.999525,0.001598358154296875,3.0,1.0,0.0,0.0,0.001598358154296875,,
Credit Card,3,Baseline D - Early Exit BranchyNet,0.999525,0.0020716190338134766,1.002025,0.7715502359304868,0.0,0.6659916666666668,0.001598358154296875,,
Credit Card,3,Full GBM,0.9993,0.017278671264648438,100.0,1.0,0.0,0.0,0.017278671264648438,,
Credit Card,3,LazyGBM,0.9993,0.0862739086151123,33.001825,0.20027690343476326,0.0,0.66998175,0.017278671264648438,,3.0
MNIST,4,Baseline A - Full RF,0.9692,0.03979349136352539,100.0,1.0,0.0,0.0,0.03979349136352539,,
MNIST,4,Baseline B - Fixed Cascade,0.9691,0.36544060707092285,44.312,0.10889181605316914,9.999999999998899e-05,0.55688,0.03979349136352539,,
MNIST,4,Cascade RF (Two-Stage),0.9691,0.047658681869506836,49.83,0.8349683583881538,9.999999999998899e-05,0.5017,0.03979349136352539,0.9,
MNIST,4,LazyRF,0.969,0.5644583702087402,17.559,0.0704985406608631,0.00019999999999997797,0.82441,0.03979349136352539,0.95,
MNIST,4,Baseline C - QuickScorer,0.9692,116.47562670707703,100.0,0.0003416465099913264,0.0,0.0,0.03979349136352539,,
MNIST,4,Baseline D - Full BranchyNet,0.9736,0.0008609294891357422,3.0,1.0,0.0,0.0,0.0008609294891357422,,
MNIST,4,Baseline D - Early Exit BranchyNet,0.9741,0.0011317729949951172,1.1225,0.7606909627132926,-0.0004999999999999449,0.6258333333333332,0.0008609294891357422,,
MNIST,4,Full GBM,0.9458,0.16093039512634277,100.0,1.0,0.0,0.0,0.16093039512634277,,
MNIST,4,LazyGBM,0.9418,2.420905113220215,81.0,0.06647530060039322,0.0040000000000000036,0.18999999999999995,0.16093039512634277,,3.0
Covertype,4,Baseline A - Full RF,0.92495,0.062093496322631836,100.0,1.0,0.0,0.0,0.062093496322631836,,
Covertype,4,Baseline B - Fixed Cascade,0.92495,1.1643688678741455,45.01775,0.053328028630651614,0.0,0.5498225,0.062093496322631836,,
Covertype,4,Cascade RF (Two-Stage),0.92495,0.06936359405517578,50.96,0.895188566400396,0.0,0.49039999999999995,0.062093496322631836,0.9,
Covertype,4,LazyRF,0.9244,1.7262804508209229,19.31975,0.03596952991798269,0.0005500000000000504,0.8068025,0.062093496322631836,0.95,
Covertype,4,Baseline C - QuickScorer,0.92495,289.8426191806793,100.0,0.0002142317665295613,0.0,0.0,0.062093496322631836,,
Covertype,4,Baseline D - Full BranchyNet,0.844025,0.0017104148864746094,3.0,1.0,0.0,0.0,0.0017104148864746094,,
